1.38E-06,291.9
1.38E-06,300.5
1.38E-06,317.6
1.38E-06,344.1
1.38E-06,387.3
1.39E-06,390.2
1.39E-06,395.9
1.39E-06,420.9
1.39E-06,442.2
1.39E-06,453.1
1.39E-06,460
1.39E-06,471.8
1.40E-06,465.2
1.40E-06,439.6
1.40E-06,421.4
1.40E-06,391.8
1.40E-06,365.3
1.40E-06,340.9
1.41E-06,316.9
1.41E-06,299.9
1.41E-06,275.1
1.41E-06,257
1.41E-06,243.7
1.41E-06,235.7
1.42E-06,233.7
1.42E-06,235.7
1.42E-06,246.5
1.42E-06,266.5
1.42E-06,288.8
1.42E-06,316.5
1.43E-06,348.7
1.43E-06,387.2
1.43E-06,438.8
1.43E-06,495.5
1.43E-06,562.7
1.43E-06,619.5
1.44E-06,701.4
1.44E-06,782.9
1.44E-06,877.1
1.44E-06,968.2
1.44E-06,1058.7
1.44E-06,1128.4
1.45E-06,1228.4
1.45E-06,1300.7
1.45E-06,1354.1
1.45E-06,1397.7
1.45E-06,1445.8
1.45E-06,1521.7
1.46E-06,1611.6
1.46E-06,1669.4
1.46E-06,1649.9
1.46E-06,1670.5
1.46E-06,1725.3
1.46E-06,1755.5
1.47E-06,1792.9
1.47E-06,1819.2
1.47E-06,1804.1
1.47E-06,1817.9
1.47E-06,1760.8
1.47E-06,1777
1.48E-06,1826.2
1.48E-06,1837.2
1.48E-06,1830.7
1.48E-06,1827.5
1.48E-06,1774
1.49E-06,1771.6
1.49E-06,1762.6
1.49E-06,1693.3
1.49E-06,1663
1.49E-06,1650.9
1.49E-06,1677.5
1.50E-06,1728.1
1.50E-06,1744.9
1.50E-06,1753.1
1.50E-06,1806.6
1.50E-06,1821.1
1.50E-06,1799.1
1.51E-06,1830.7
1.51E-06,1885
1.51E-06,1910.6
1.51E-06,1972.8
1.51E-06,2021
1.52E-06,2047.2
1.52E-06,2024.9
1.52E-06,2056.9
1.52E-06,2088.2
1.52E-06,2213.2
1.53E-06,2272.1
1.53E-06,2262.2
1.53E-06,2237
1.53E-06,2327.9
1.53E-06,2425.4
1.53E-06,2577.7
1.54E-06,2624.5
1.54E-06,2714.7
1.54E-06,2757.8
1.54E-06,2897.3
1.54E-06,3039.2
1.55E-06,3221.5
1.55E-06,3174.4
1.55E-06,3243.5
1.55E-06,3594.8
1.55E-06,3627.3
1.56E-06,3725.8
1.56E-06,3741.9
1.56E-06,3904.5
1.56E-06,4081.8
1.56E-06,3916.2
1.57E-06,4107.6
1.57E-06,4163.4
1.57E-06,4258.6
1.57E-06,4237.8
1.57E-06,4286.7
1.58E-06,4166.7
1.58E-06,4290.2
1.58E-06,4451.4
1.58E-06,4318.6
1.58E-06,4072.3
1.59E-06,3925.1
1.59E-06,3887
1.59E-06,3663
1.59E-06,3426.9
1.59E-06,3352
1.60E-06,3075.1
1.60E-06,2953.1
1.60E-06,2775.4
1.60E-06,2538.8
1.60E-06,2305.2
1.61E-06,2079.8
1.61E-06,1866.8
1.61E-06,1691.1
1.61E-06,1510.7
1.61E-06,1370.1
1.62E-06,1246
1.62E-06,1170.9
1.62E-06,1094.5
1.62E-06,1031.8
1.63E-06,997.3
1.63E-06,978.4
1.63E-06,973.1
1.63E-06,979.5
1.63E-06,981.3
1.64E-06,998.4
1.64E-06,1030.2
1.64E-06,1058
1.64E-06,1081.7
1.64E-06,1103.3
1.65E-06,1129.1
1.65E-06,1145
1.65E-06,1148.8
1.65E-06,1151
1.66E-06,1158.5
1.66E-06,1172.3
1.66E-06,1202.3
1.66E-06,1256.8
1.66E-06,1306.2
1.67E-06,1392.8
1.67E-06,1510.7
1.67E-06,1620.1
1.67E-06,1758.4
1.68E-06,1874.2
1.68E-06,2001.6
1.68E-06,2130
1.68E-06,2288
1.68E-06,2422
1.69E-06,2602.2
1.69E-06,2728.9
1.69E-06,2843.6
1.69E-06,3016.4
1.70E-06,3130.5
1.70E-06,3251.6
1.70E-06,3284.4
1.70E-06,3397.9
1.71E-06,3474.9
1.71E-06,3536.2
1.71E-06,3456.5
1.71E-06,3292.7
1.72E-06,3143.7
1.72E-06,2983.6
1.72E-06,2726.1
1.72E-06,2489.1
1.72E-06,2302.2
1.73E-06,2162.7
1.73E-06,2034.4
1.73E-06,1960.2
1.73E-06,1926.1
1.74E-06,1954.3
1.74E-06,2059.3
1.74E-06,2227.4
1.74E-06,2437.9
1.75E-06,2639.1
1.75E-06,2779.9
1.75E-06,2903.8
1.75E-06,3157.1
1.76E-06,3378.1
1.76E-06,3604.7
1.76E-06,3810.3
1.76E-06,3979
1.77E-06,4143.5
1.77E-06,4315
1.77E-06,4462.9
1.77E-06,4447.6
1.78E-06,4629.4
1.78E-06,4769.2
1.78E-06,4786.7
1.78E-06,4997.8
1.79E-06,5105.5
1.79E-06,5166.3
1.79E-06,5313.8
1.79E-06,5418.7
1.80E-06,5672.3
1.80E-06,5870.4
1.80E-06,6012.6
1.80E-06,6311.2
1.81E-06,6396.4
1.81E-06,6443.9
1.81E-06,6258.2
1.82E-06,6169.3
1.82E-06,6396.4
1.82E-06,6692.1
1.82E-06,6941.6
1.83E-06,6500.1
1.83E-06,6868.5
1.83E-06,7301.4
1.83E-06,7151.1
1.84E-06,7270.9
1.84E-06,7468.9
1.84E-06,7555.5
1.85E-06,7512
1.85E-06,7250.7
1.85E-06,7468.9
1.85E-06,7447.5
1.86E-06,7678
1.86E-06,7723.5
1.86E-06,7610.7
1.86E-06,7270.9
1.87E-06,7190.6
1.87E-06,7555.5
1.87E-06,7190.6
1.88E-06,7044.9
1.88E-06,6859.4
1.88E-06,6895.7
1.88E-06,6674.9
1.89E-06,6206
1.89E-06,5897
1.89E-06,5313.8
1.90E-06,4993
1.90E-06,4853.5
1.90E-06,4853.5
1.90E-06,4817.6
1.91E-06,4679.2
1.91E-06,4675
1.91E-06,4764.8
1.92E-06,4808.8
1.92E-06,4890
1.92E-06,5056
1.93E-06,5100.6
1.93E-06,5110.6
1.93E-06,5308.4
1.93E-06,5186.9
1.94E-06,5233.7
1.94E-06,5075.7
1.94E-06,5151
1.95E-06,5324.6
1.95E-06,5475.7
1.95E-06,5647.7
1.96E-06,5883.7
1.96E-06,6235.6
1.96E-06,6404.2
1.97E-06,6607.2
1.97E-06,6735.3
1.97E-06,6923.2
1.97E-06,7270.9
1.98E-06,7512
1.98E-06,12872.64
1.98E-06,12952.64
1.99E-06,13585.76
1.99E-06,13389.44
1.99E-06,13497.76
2.00E-06,14308.32
2.00E-06,15139.68
2.00E-06,14712.32
2.01E-06,14235.04
2.01E-06,14816.8
2.01E-06,14308.32
2.02E-06,13926.08
2.02E-06,13198.72
2.02E-06,12562.4
2.03E-06,12159.36
2.03E-06,11698.88
2.03E-06,11379.52
2.04E-06,11426.24
2.04E-06,11633.44
2.04E-06,11865.28
2.05E-06,12106.4
2.05E-06,12194.88
2.05E-06,13303.84
2.06E-06,14235.04
2.06E-06,15030.56
2.06E-06,15084.96
2.08E-06,17099.84
2.09E-06,18517.6
2.10E-06,19288.48
2.11E-06,19823.36
2.12E-06,21058.24
2.13E-06,22237.6
2.14E-06,23142.88
2.15E-06,27431.84
2.16E-06,26445.76
2.18E-06,28888.96
